Frame,Class,Confidence,X1,Y1,X2,Y2
1030,antenna,0.55,222,77,266,179
1030,antenna,0.47,357,131,384,208
1030,antenna,0.31,317,75,342,161
1031,antenna,0.58,275,140,299,214
1031,antenna,0.54,222,77,265,178
1031,antenna,0.48,357,133,384,208
1031,antenna,0.31,317,75,343,161
1032,antenna,0.58,274,140,300,213
1032,antenna,0.53,222,76,265,177
1032,antenna,0.48,356,133,383,208
1033,antenna,0.58,273,141,300,212
1033,antenna,0.51,222,75,265,176
1033,antenna,0.48,356,130,383,209
1033,antenna,0.31,181,133,227,223
1034,antenna,0.59,273,141,299,212
1034,antenna,0.53,222,75,264,178
1034,antenna,0.48,356,129,382,209
1034,antenna,0.34,182,133,226,223
1035,antenna,0.58,272,140,299,212
1035,antenna,0.49,356,127,382,209
1035,antenna,0.48,222,75,265,178
1035,antenna,0.31,182,125,226,223
1036,antenna,0.57,272,139,298,211
1036,antenna,0.50,355,125,381,210
1036,antenna,0.48,222,74,264,179
1036,antenna,0.34,181,119,227,223
1037,antenna,0.56,271,138,298,211
1037,antenna,0.51,355,126,380,210
1037,antenna,0.50,222,75,264,174
1037,antenna,0.35,183,126,224,221
1038,antenna,0.55,271,138,299,211
1038,antenna,0.51,355,125,381,210
1038,antenna,0.50,222,74,264,174
1038,antenna,0.37,182,122,225,221
1039,antenna,0.54,271,139,298,211
1039,antenna,0.53,222,73,264,174
1039,antenna,0.51,355,124,380,209
1039,antenna,0.38,181,121,226,220
1040,antenna,0.54,222,72,263,173
1040,antenna,0.51,271,140,296,209
1040,antenna,0.47,354,126,378,208
1040,antenna,0.39,181,127,225,219
1041,antenna,0.53,222,72,264,173
1041,antenna,0.51,270,140,297,209
1041,antenna,0.44,354,124,379,208
1041,antenna,0.36,181,128,224,219
1042,antenna,0.53,222,72,264,172
1042,antenna,0.47,270,139,296,210
1042,antenna,0.43,353,124,378,208
1042,antenna,0.39,180,128,223,218
1043,antenna,0.52,222,72,263,171
1043,antenna,0.48,270,138,295,210
1043,antenna,0.42,353,125,377,208
1043,antenna,0.40,180,127,223,217
1044,antenna,0.48,221,71,264,171
1044,antenna,0.47,270,136,293,211
1044,antenna,0.40,352,124,377,208
1044,antenna,0.39,179,125,223,217
1045,antenna,0.48,221,70,264,172
1045,antenna,0.47,269,134,294,211
1045,antenna,0.41,180,128,222,215
1045,antenna,0.40,352,124,377,207
1046,antenna,0.51,221,69,263,172
1046,antenna,0.47,269,133,294,210
1046,antenna,0.46,180,128,222,214
1046,antenna,0.40,351,127,377,207
1047,antenna,0.52,221,69,264,172
1047,antenna,0.50,268,133,294,209
1047,antenna,0.46,179,128,224,214
1047,antenna,0.39,351,127,377,207
1048,antenna,0.54,221,68,264,171
1048,antenna,0.52,267,133,294,209
1048,antenna,0.41,179,129,223,213
1048,antenna,0.39,351,129,376,207
1049,antenna,0.56,267,134,293,209
1049,antenna,0.53,221,68,264,170
1049,antenna,0.39,351,129,375,208
1049,antenna,0.36,179,127,223,213
1050,antenna,0.55,266,135,292,208
1050,antenna,0.51,221,68,264,169
1050,antenna,0.40,351,127,375,208
1050,antenna,0.34,178,125,223,213
1051,antenna,0.57,265,133,292,208
1051,antenna,0.49,221,68,264,168
1051,antenna,0.40,351,128,375,209
1051,antenna,0.33,178,126,221,215
1052,antenna,0.55,265,133,291,208
1052,antenna,0.49,221,68,264,168
1052,antenna,0.40,350,130,374,209
1052,antenna,0.37,176,125,219,215
1053,antenna,0.53,264,132,291,208
1053,antenna,0.48,220,69,265,165
1053,antenna,0.41,349,132,372,208
1053,antenna,0.41,175,124,219,215
1054,antenna,0.50,221,68,263,167
1054,antenna,0.50,263,132,291,209
1054,antenna,0.45,348,132,372,208
1054,antenna,0.44,175,126,218,214
1055,antenna,0.54,221,68,263,168
1055,antenna,0.47,347,133,371,208
1055,antenna,0.45,262,133,291,209
1055,antenna,0.44,175,125,217,214
1056,antenna,0.53,220,68,264,168
1056,antenna,0.46,347,133,371,207
1056,antenna,0.45,175,121,215,214
1056,antenna,0.45,262,133,291,209
1057,antenna,0.55,219,68,264,164
1057,antenna,0.48,261,134,291,209
1057,antenna,0.47,174,120,215,214
1057,antenna,0.46,346,133,372,208
1058,antenna,0.57,219,68,264,165
1058,antenna,0.49,261,134,291,208
1058,antenna,0.46,345,134,371,208
1058,antenna,0.46,174,120,215,212
1059,antenna,0.55,219,67,264,165
1059,antenna,0.49,261,134,290,208
1059,antenna,0.45,345,135,371,208
1059,antenna,0.44,172,120,215,212
1060,antenna,0.57,219,66,264,166
1060,antenna,0.46,261,134,289,208
1060,antenna,0.46,172,120,215,209
1060,antenna,0.44,345,135,370,208
1061,antenna,0.58,219,66,263,166
1061,antenna,0.48,172,120,216,208
1061,antenna,0.47,260,135,287,207
1061,antenna,0.42,344,134,370,209
1062,antenna,0.55,219,65,263,167
1062,antenna,0.48,172,119,216,209
1062,antenna,0.42,260,136,286,207
1062,antenna,0.41,344,134,369,207
1063,antenna,0.57,219,65,263,166
1063,antenna,0.47,171,119,215,209
1063,antenna,0.43,260,136,286,207
1063,antenna,0.43,343,135,369,207
1064,antenna,0.57,219,66,263,166
1064,antenna,0.49,172,121,214,207
1064,antenna,0.44,343,135,369,206
1064,antenna,0.44,259,137,287,206
1065,antenna,0.57,219,65,264,166
1065,antenna,0.48,172,122,214,207
1065,antenna,0.42,342,136,368,206
1065,antenna,0.39,256,137,286,207
1066,antenna,0.58,218,65,265,166
1066,antenna,0.46,171,121,214,207
1066,antenna,0.43,342,133,368,206
1066,antenna,0.40,255,137,285,207
1067,antenna,0.58,218,65,264,166
1067,antenna,0.47,171,121,214,207
1067,antenna,0.43,342,133,368,207
1067,antenna,0.41,254,137,285,207
1068,antenna,0.56,217,64,265,166
1068,antenna,0.47,171,121,214,207
1068,antenna,0.43,342,133,368,207
1068,antenna,0.40,254,137,286,205
1069,antenna,0.56,217,64,265,166
1069,antenna,0.46,341,132,369,208
1069,antenna,0.45,171,121,213,207
1069,antenna,0.42,254,137,285,205
1070,antenna,0.56,217,64,265,167
1070,antenna,0.48,254,136,283,206
1070,antenna,0.45,171,120,213,206
1070,antenna,0.45,339,134,365,208
1071,antenna,0.54,217,64,265,166
1071,antenna,0.47,254,137,283,206
1071,antenna,0.45,339,134,364,208
1071,antenna,0.43,168,116,211,209
1072,antenna,0.52,217,63,265,165
1072,antenna,0.45,340,135,362,208
1072,antenna,0.44,168,116,210,208
1072,antenna,0.44,254,137,282,206
1073,antenna,0.52,217,63,264,165
1073,antenna,0.47,254,137,281,205
1073,antenna,0.47,168,118,209,208
1073,antenna,0.44,339,136,362,208
1073,antenna,0.32,270,50,290,127
1074,antenna,0.48,217,63,264,166
1074,antenna,0.45,253,137,281,206
1074,antenna,0.43,339,138,361,208
1074,antenna,0.41,168,120,208,208
1074,antenna,0.33,270,49,291,127
1075,antenna,0.45,217,63,264,166
1075,antenna,0.42,339,138,359,208
1075,antenna,0.41,169,122,208,207
1075,antenna,0.39,253,137,279,204
1075,antenna,0.36,270,49,291,126
1075,antenna,0.31,357,123,377,203
1076,antenna,0.44,217,63,264,165
1076,antenna,0.43,339,138,359,208
1076,antenna,0.41,168,122,208,206
1076,antenna,0.39,270,48,291,126
1076,antenna,0.38,253,137,278,204
1076,antenna,0.32,357,123,376,203
1077,antenna,0.43,339,138,358,208
1077,antenna,0.42,217,62,264,165
1077,antenna,0.41,168,122,208,206
1077,antenna,0.39,270,48,291,127
1077,antenna,0.37,252,137,279,205
1077,antenna,0.31,357,124,377,205
1078,antenna,0.43,338,138,358,208
1078,antenna,0.42,168,122,208,205
1078,antenna,0.41,218,62,264,164
1078,antenna,0.39,270,47,292,127
1078,antenna,0.39,252,137,279,204
1078,antenna,0.32,358,125,376,204
1079,antenna,0.46,167,123,208,205
1079,antenna,0.43,338,138,357,209
1079,antenna,0.40,218,61,259,164
1079,antenna,0.40,252,136,279,204
1079,antenna,0.39,270,47,292,127
1079,antenna,0.31,358,125,376,204
1080,antenna,0.42,167,121,208,205
1080,antenna,0.42,338,138,357,210
1080,antenna,0.37,218,62,263,165
1080,antenna,0.37,271,47,292,128
1080,antenna,0.37,250,136,280,204
1081,antenna,0.41,166,120,208,204
1081,antenna,0.40,338,137,356,211
1081,antenna,0.38,218,62,264,166
1081,antenna,0.37,271,48,292,127
1081,antenna,0.34,249,136,280,204
1082,antenna,0.44,167,116,207,202
1082,antenna,0.42,219,62,264,166
1082,antenna,0.39,337,137,356,210
1082,antenna,0.37,272,49,293,127
1082,antenna,0.36,250,137,278,204
1083,antenna,0.45,166,115,208,202
1083,antenna,0.41,218,62,264,167
1083,antenna,0.37,337,137,356,210
1083,antenna,0.36,249,136,278,204
1083,antenna,0.34,272,50,293,127
1084,antenna,0.45,218,62,265,167
1084,antenna,0.45,166,121,209,202
1084,antenna,0.35,337,138,355,210
1084,antenna,0.34,247,133,279,204
1084,antenna,0.32,272,49,293,127
1085,antenna,0.49,167,119,207,200
1085,antenna,0.44,218,61,265,166
1085,antenna,0.38,335,141,354,209
1085,antenna,0.37,244,131,278,203
1085,antenna,0.34,272,49,293,126
1086,antenna,0.50,166,119,207,200
1086,antenna,0.38,335,142,354,210
1086,antenna,0.38,217,61,266,168
1086,antenna,0.36,240,89,278,203
1086,antenna,0.30,272,48,294,127
1087,antenna,0.50,166,116,207,200
1087,antenna,0.39,335,142,354,211
1087,antenna,0.38,239,75,278,203
1087,antenna,0.33,217,60,267,169
1088,antenna,0.54,165,115,206,198
1088,antenna,0.42,334,141,354,213
1088,antenna,0.38,240,91,277,202
1088,antenna,0.33,218,58,259,168
1089,antenna,0.54,165,113,206,199
1089,antenna,0.45,334,142,353,214
1089,antenna,0.39,240,83,277,203
1089,antenna,0.32,217,57,259,168
1090,antenna,0.55,166,110,206,198
1090,antenna,0.47,333,142,353,214
1090,antenna,0.37,241,105,275,202
1090,antenna,0.33,218,56,259,169
1091,antenna,0.56,166,109,205,197
1091,antenna,0.47,333,142,352,214
1091,antenna,0.42,244,132,274,201
1091,antenna,0.36,217,57,259,168
1091,antenna,0.32,353,127,370,209
1092,antenna,0.56,166,109,205,197
1092,antenna,0.46,333,142,352,214
1092,antenna,0.38,242,123,273,201
1092,antenna,0.33,352,127,370,209
1092,antenna,0.32,238,84,272,200
1092,antenna,0.31,217,57,259,169
1093,antenna,0.54,166,112,206,196
1093,antenna,0.44,332,142,352,213
1093,antenna,0.42,244,133,274,199
1093,antenna,0.31,351,127,370,209
1093,antenna,0.31,218,58,259,167
1093,antenna,0.31,240,102,272,198
1094,antenna,0.56,167,113,205,196
1094,antenna,0.48,244,133,273,199
1094,antenna,0.44,332,143,352,213
1094,antenna,0.34,218,58,259,166
1094,antenna,0.31,351,127,370,209
1095,antenna,0.54,167,111,206,197
1095,antenna,0.45,243,131,275,199
1095,antenna,0.41,330,143,352,213
1095,antenna,0.33,239,97,273,199
1095,antenna,0.31,350,126,369,204
1096,antenna,0.56,168,108,206,195
1096,antenna,0.48,243,131,274,199
1096,antenna,0.42,330,143,352,213
1096,antenna,0.35,240,104,272,198
1096,antenna,0.33,349,126,369,203
1097,antenna,0.56,168,106,206,195
1097,antenna,0.47,241,122,273,200
1097,antenna,0.39,330,143,351,213
1097,antenna,0.36,239,93,272,199
1097,antenna,0.30,349,127,369,203
1098,antenna,0.55,168,108,206,193
1098,antenna,0.47,239,103,274,200
1098,antenna,0.37,330,141,351,213
1098,antenna,0.36,347,127,366,204
1099,antenna,0.56,168,111,204,192
1099,antenna,0.49,243,124,272,199
1099,antenna,0.40,348,128,366,204
1099,antenna,0.38,240,102,271,199
1099,antenna,0.37,329,143,349,214
1100,antenna,0.54,168,110,205,192
1100,antenna,0.48,239,96,273,200
1100,antenna,0.41,347,128,366,203
1100,antenna,0.35,330,141,350,213
1101,antenna,0.51,168,110,205,192
1101,antenna,0.50,238,80,272,201
1101,antenna,0.40,348,128,366,204
1101,antenna,0.34,330,141,348,213
1102,antenna,0.51,237,89,272,201
1102,antenna,0.50,168,112,205,191
1102,antenna,0.41,348,128,365,203
1102,antenna,0.35,329,142,347,213
1103,antenna,0.51,235,74,272,201
1103,antenna,0.48,167,109,205,191
1103,antenna,0.36,348,129,365,204
1103,antenna,0.33,329,141,347,213
1104,antenna,0.54,234,67,273,201
1104,antenna,0.47,167,109,205,191
1104,antenna,0.33,346,129,366,207
1104,antenna,0.33,329,141,347,213
1104,antenna,0.33,278,47,299,126
1105,antenna,0.56,235,81,272,200
1105,antenna,0.46,167,113,204,190
1105,antenna,0.37,328,142,346,213
1105,antenna,0.30,347,130,366,206
1106,antenna,0.54,233,68,273,201
1106,antenna,0.42,167,109,204,190
1106,antenna,0.38,326,143,346,213
1106,antenna,0.33,238,93,272,199
1106,antenna,0.30,278,47,300,125
1107,antenna,0.50,228,56,272,200
1107,antenna,0.41,326,143,346,214
1107,antenna,0.40,166,111,203,190
1108,antenna,0.52,227,55,272,200
1108,antenna,0.43,326,144,345,213
1108,antenna,0.41,167,114,203,190
1109,antenna,0.53,225,53,273,201
1109,antenna,0.40,325,145,345,213
1109,antenna,0.39,167,112,203,190
1109,antenna,0.30,345,130,364,211
1110,antenna,0.52,226,54,272,200
1110,antenna,0.42,166,108,203,190
1110,antenna,0.38,325,145,344,214
1110,antenna,0.31,345,130,363,210
1111,antenna,0.48,228,58,271,199
1111,antenna,0.44,325,145,344,214
1111,antenna,0.42,165,107,203,189
1111,antenna,0.32,345,130,363,209
1112,antenna,0.48,228,57,271,199
1112,antenna,0.40,326,146,343,214
1112,antenna,0.37,163,103,201,191
1113,antenna,0.44,233,91,270,199
1113,antenna,0.44,229,62,269,199
1113,antenna,0.40,325,146,343,214
1113,antenna,0.40,163,101,202,191
1114,antenna,0.48,234,108,269,198
1114,antenna,0.41,231,72,268,198
1114,antenna,0.40,163,102,201,191
1114,antenna,0.39,323,145,343,214
1115,antenna,0.48,234,114,269,197
1115,antenna,0.40,231,79,268,198
1115,antenna,0.39,163,101,202,191
1115,antenna,0.35,322,145,342,214
1116,antenna,0.48,234,115,268,197
1116,antenna,0.40,163,102,201,191
1116,antenna,0.40,231,79,267,198
1116,antenna,0.39,322,146,341,215
1116,antenna,0.32,339,133,359,206
1117,antenna,0.50,235,124,267,197
1117,antenna,0.43,166,105,202,189
1117,antenna,0.41,322,146,340,216
1117,antenna,0.37,233,101,266,197
1117,antenna,0.30,341,132,360,206
1118,antenna,0.50,234,121,267,197
1118,antenna,0.41,164,105,201,191
1118,antenna,0.41,322,147,339,216
1118,antenna,0.39,232,91,266,198
1118,antenna,0.30,341,133,359,207
1119,antenna,0.49,235,127,266,198
1119,antenna,0.41,321,147,339,217
1119,antenna,0.38,164,106,201,190
1119,antenna,0.31,341,133,359,209
1120,antenna,0.49,235,127,265,198
1120,antenna,0.41,164,107,200,190
1120,antenna,0.39,321,147,338,217
1120,antenna,0.32,340,133,359,208
1121,antenna,0.47,237,132,266,197
1121,antenna,0.38,320,147,338,218
1121,antenna,0.35,164,105,201,189
1121,antenna,0.32,233,112,264,197
1121,antenna,0.31,340,133,359,207
1122,antenna,0.49,237,133,265,198
1122,antenna,0.39,320,148,338,218
1122,antenna,0.33,164,104,201,189
1122,antenna,0.33,339,135,360,207
1123,antenna,0.53,237,132,263,198
1123,antenna,0.44,319,149,337,218
1123,antenna,0.34,339,135,360,208
1123,antenna,0.33,164,105,200,189
1124,antenna,0.54,237,132,262,198
1124,antenna,0.45,318,150,336,219
1124,antenna,0.31,340,135,359,210
1125,antenna,0.58,236,132,261,199
1125,antenna,0.44,318,150,336,219
1126,antenna,0.59,236,132,261,198
1126,antenna,0.45,318,151,336,219
1127,antenna,0.59,236,132,261,198
1127,antenna,0.43,317,151,335,220
1127,antenna,0.31,163,110,201,188
1128,antenna,0.60,235,132,261,198
1128,antenna,0.41,317,152,334,221
1128,antenna,0.33,163,113,200,187
1129,antenna,0.61,235,132,260,198
1129,antenna,0.43,316,152,334,221
1129,antenna,0.43,164,114,200,186
1130,antenna,0.61,235,132,260,198
1130,antenna,0.42,315,152,334,221
1130,antenna,0.41,163,112,200,186
1131,antenna,0.62,234,131,260,199
1131,antenna,0.43,164,112,200,187
1131,antenna,0.39,314,152,333,222
1132,antenna,0.63,234,131,260,199
1132,antenna,0.44,163,111,199,187
1132,antenna,0.39,313,152,333,223
1132,antenna,0.30,332,138,354,213
1133,antenna,0.64,234,131,260,200
1133,antenna,0.44,163,109,200,187
1133,antenna,0.39,312,150,334,222
1133,antenna,0.31,331,139,353,212
1134,antenna,0.63,233,130,260,200
1134,antenna,0.45,163,109,200,187
1134,antenna,0.40,312,152,334,223
1135,antenna,0.65,233,130,260,200
1135,antenna,0.46,163,110,200,186
1135,antenna,0.41,312,152,332,223
1136,antenna,0.64,233,130,260,201
1136,antenna,0.44,164,106,199,186
1136,antenna,0.41,312,152,331,224
1136,antenna,0.30,333,141,353,213
1137,antenna,0.63,232,130,260,201
1137,antenna,0.45,164,103,199,186
1137,antenna,0.41,312,153,331,224
1137,antenna,0.32,333,141,353,212
1138,antenna,0.63,232,130,260,201
1138,antenna,0.45,164,102,199,185
1138,antenna,0.40,311,153,331,224
1138,antenna,0.34,332,141,353,212
1139,antenna,0.61,231,130,261,201
1139,antenna,0.44,164,101,200,186
1139,antenna,0.38,311,154,331,225
1139,antenna,0.33,332,142,353,213
1140,antenna,0.59,231,130,260,201
1140,antenna,0.42,164,100,200,185
1140,antenna,0.38,310,157,329,224
1140,antenna,0.33,332,143,352,213
1141,antenna,0.59,231,130,260,201
1141,antenna,0.45,164,100,200,185
1141,antenna,0.43,309,157,328,224
1141,antenna,0.34,333,143,352,214
1142,antenna,0.56,230,129,259,201
1142,antenna,0.44,309,159,328,224
1142,antenna,0.44,164,101,200,185
1142,antenna,0.31,333,143,353,214
1143,antenna,0.55,230,129,259,200
1143,antenna,0.45,164,104,199,185
1143,antenna,0.41,308,159,327,224
1144,antenna,0.55,230,128,258,200
1144,antenna,0.46,164,104,199,184
1144,antenna,0.43,308,159,326,225
1145,antenna,0.54,230,128,258,200
1145,antenna,0.44,163,103,199,185
1145,antenna,0.41,308,158,327,225
1146,antenna,0.54,229,128,259,200
1146,antenna,0.45,163,104,199,184
1146,antenna,0.39,307,158,327,226
1147,antenna,0.55,229,129,258,200
1147,antenna,0.46,164,106,199,184
1147,antenna,0.38,306,157,325,227
1148,antenna,0.53,229,130,258,200
1148,antenna,0.45,164,107,199,184
1148,antenna,0.39,305,158,325,228
1149,antenna,0.53,229,130,258,200
1149,antenna,0.46,163,112,199,183
1149,antenna,0.39,305,158,324,227
1150,antenna,0.56,228,131,258,200
1150,antenna,0.47,164,109,199,183
1150,antenna,0.42,304,159,323,227
1151,antenna,0.55,228,131,258,201
1151,antenna,0.45,164,110,198,183
1151,antenna,0.42,304,159,323,229
1152,antenna,0.54,228,131,257,200
1152,antenna,0.44,164,110,198,184
1152,antenna,0.44,304,159,322,229
1153,antenna,0.53,228,132,256,200
1153,antenna,0.44,303,160,322,229
1153,antenna,0.44,164,109,198,183
1154,antenna,0.51,228,132,256,201
1154,antenna,0.43,164,107,198,183
1154,antenna,0.41,303,161,322,229
1155,antenna,0.48,228,132,255,201
1155,antenna,0.39,164,108,198,183
1155,antenna,0.38,303,162,321,229
1156,antenna,0.50,227,133,255,200
1156,antenna,0.41,165,106,198,183
1156,antenna,0.38,301,162,319,229
1157,antenna,0.52,227,133,254,200
1157,antenna,0.44,165,110,197,182
1157,antenna,0.39,301,162,319,229
1158,antenna,0.49,227,133,253,200
1158,antenna,0.42,165,109,197,182
1158,antenna,0.40,300,162,319,229
1159,antenna,0.49,227,132,253,200
1159,antenna,0.44,165,107,198,182
1159,antenna,0.41,300,163,318,229
1160,antenna,0.51,226,132,252,200
1160,antenna,0.45,165,108,197,181
1160,antenna,0.44,300,163,318,230
1161,antenna,0.49,225,131,251,200
1161,antenna,0.43,164,107,198,182
1161,antenna,0.43,299,163,318,230
1162,antenna,0.47,225,132,253,199
1162,antenna,0.41,164,106,198,182
1162,antenna,0.38,298,162,317,230
1163,antenna,0.49,225,133,253,199
1163,antenna,0.46,163,106,199,181
1163,antenna,0.40,297,161,316,230
1164,antenna,0.47,224,133,254,199
1164,antenna,0.47,163,105,199,181
1164,antenna,0.38,297,162,315,230
1165,antenna,0.47,162,105,199,180
1165,antenna,0.47,224,132,253,199
1165,antenna,0.38,296,162,315,230
1166,antenna,0.49,224,133,252,200
1166,antenna,0.48,163,105,199,179
1166,antenna,0.39,296,162,315,230
1167,antenna,0.48,223,132,251,200
1167,antenna,0.45,163,104,199,179
1167,antenna,0.42,296,162,314,230
1168,antenna,0.47,223,133,251,200
1168,antenna,0.45,295,163,314,230
1168,antenna,0.44,163,107,199,178
1169,antenna,0.50,223,133,251,199
1169,antenna,0.45,295,163,313,230
1169,antenna,0.44,163,105,199,177
1170,antenna,0.46,222,134,251,199
1170,antenna,0.39,163,104,200,178
1170,antenna,0.38,294,164,313,231
1171,antenna,0.44,222,134,251,199
1171,antenna,0.40,163,104,199,178
1171,antenna,0.39,293,164,312,231
1172,antenna,0.46,222,134,250,199
1172,antenna,0.40,163,105,199,177
1172,antenna,0.39,292,165,311,230
1173,antenna,0.45,222,134,250,198
1173,antenna,0.40,291,164,310,230
1173,antenna,0.36,164,104,198,177
1174,antenna,0.46,222,134,249,198
1174,antenna,0.45,291,164,310,230
1174,antenna,0.35,164,104,198,177
1175,antenna,0.50,222,135,248,198
1175,antenna,0.48,291,164,310,230
1175,antenna,0.35,165,106,197,176
1176,antenna,0.49,222,134,248,198
1176,antenna,0.48,290,163,309,231
1176,antenna,0.35,165,106,197,177
1177,antenna,0.49,289,164,309,232
1177,antenna,0.48,221,134,248,198
1177,antenna,0.38,164,105,197,177
1178,antenna,0.50,289,164,308,232
1178,antenna,0.49,221,133,248,198
1178,antenna,0.43,164,105,197,177
1179,antenna,0.53,288,164,308,233
1179,antenna,0.48,221,133,248,199
1179,antenna,0.44,165,104,197,177
1180,antenna,0.54,287,164,307,234
1180,antenna,0.50,220,132,249,199
1180,antenna,0.47,164,103,197,177
1181,antenna,0.56,287,165,306,234
1181,antenna,0.52,220,132,249,199
1181,antenna,0.49,165,104,197,177
1182,antenna,0.54,286,165,306,234
1182,antenna,0.51,220,133,249,199
1182,antenna,0.49,165,102,197,177
1183,antenna,0.53,285,166,306,234
1183,antenna,0.51,219,133,249,199
1183,antenna,0.47,165,104,197,177
1184,antenna,0.51,285,167,305,235
1184,antenna,0.51,219,133,249,199
1184,antenna,0.49,164,104,197,177
1185,antenna,0.51,218,134,249,199
1185,antenna,0.50,164,103,197,177
1185,antenna,0.48,284,167,305,236
1185,antenna,0.30,237,66,265,129
1186,antenna,0.52,218,134,249,199
1186,antenna,0.51,165,104,197,176
1186,antenna,0.50,283,168,305,235
1186,antenna,0.32,237,65,264,124
1187,antenna,0.52,164,103,198,177
1187,antenna,0.50,218,134,250,199
1187,antenna,0.47,283,167,304,236
1188,antenna,0.51,165,103,198,176
1188,antenna,0.51,218,134,250,199
1188,antenna,0.48,282,167,304,236
1189,antenna,0.52,217,134,250,199
1189,antenna,0.52,165,104,198,176
1189,antenna,0.48,282,167,303,236
1189,antenna,0.31,237,64,262,120
1190,antenna,0.51,165,103,199,176
1190,antenna,0.50,217,135,250,199
1190,antenna,0.47,282,167,302,237
1191,antenna,0.50,165,102,198,176
1191,antenna,0.49,217,135,249,199
1191,antenna,0.48,281,167,301,237
1192,antenna,0.53,165,103,198,176
1192,antenna,0.51,216,135,248,199
1192,antenna,0.49,280,168,301,237
1193,antenna,0.53,165,102,198,176
1193,antenna,0.50,280,168,300,238
1193,antenna,0.50,216,135,248,199
1194,antenna,0.53,165,101,198,176
1194,antenna,0.51,279,168,300,238
1194,antenna,0.49,216,135,248,199
1194,antenna,0.30,238,66,263,120
1195,antenna,0.53,279,168,300,238
1195,antenna,0.53,165,102,198,176
1195,antenna,0.51,216,135,248,198
1195,antenna,0.32,238,66,264,120
1196,antenna,0.52,278,168,299,238
1196,antenna,0.51,165,101,198,176
1196,antenna,0.49,216,135,248,199
1197,antenna,0.54,278,168,299,238
1197,antenna,0.50,215,135,247,199
1197,antenna,0.49,164,101,198,176
1198,antenna,0.57,278,169,298,238
1198,antenna,0.51,216,135,247,199
1198,antenna,0.49,165,103,198,175
1199,antenna,0.57,277,169,298,239
1199,antenna,0.49,165,102,198,175
1199,antenna,0.48,215,135,247,199
1200,antenna,0.57,277,170,298,239
1200,antenna,0.51,164,102,198,175
1200,antenna,0.49,215,134,247,199
1200,antenna,0.30,308,164,322,227
1201,antenna,0.56,276,171,297,239
1201,antenna,0.53,164,102,198,174
1201,antenna,0.49,215,134,247,199
1202,antenna,0.52,164,101,198,174
1202,antenna,0.51,276,170,297,240
1202,antenna,0.47,214,132,244,200
1203,antenna,0.55,166,97,201,173
1203,antenna,0.50,275,170,296,240
1203,antenna,0.46,214,132,244,200
1204,antenna,0.58,167,97,201,172
1204,antenna,0.52,275,171,296,240
1204,antenna,0.47,214,132,244,200
1205,antenna,0.59,166,93,201,173
1205,antenna,0.51,274,171,295,240
1205,antenna,0.46,214,131,244,200
1206,antenna,0.60,167,93,201,173
1206,antenna,0.50,273,171,294,240
1206,antenna,0.46,214,132,244,200
1207,antenna,0.61,167,97,201,172
1207,antenna,0.52,273,171,294,240
1207,antenna,0.48,214,132,243,200
1208,antenna,0.60,167,96,201,173
1208,antenna,0.53,273,171,293,241
1208,antenna,0.49,214,131,243,201
1209,antenna,0.58,168,99,201,173
1209,antenna,0.53,272,171,293,241
1209,antenna,0.49,214,132,242,201
1210,antenna,0.59,168,99,200,173
1210,antenna,0.55,272,172,293,242
1210,antenna,0.50,214,131,242,200
1211,antenna,0.56,169,98,201,174
1211,antenna,0.55,272,172,292,243
1211,antenna,0.50,214,131,242,201
1211,antenna,0.33,303,167,319,235
1212,antenna,0.57,271,172,292,244
1212,antenna,0.57,169,98,201,174
1212,antenna,0.49,214,131,242,201
1212,antenna,0.35,303,167,318,236
1213,antenna,0.61,271,173,291,244
1213,antenna,0.58,170,97,201,173
1213,antenna,0.51,214,130,242,200
1213,antenna,0.39,303,167,318,235
1214,antenna,0.60,270,174,291,245
1214,antenna,0.58,170,98,201,173
1214,antenna,0.50,214,129,242,201
1214,antenna,0.38,302,167,318,236
1215,antenna,0.61,270,174,290,244
1215,antenna,0.59,171,98,201,172
1215,antenna,0.50,214,128,242,201
1215,antenna,0.42,302,167,318,236
1216,antenna,0.63,270,175,290,244
1216,antenna,0.58,171,99,200,171
1216,antenna,0.51,214,128,241,200
1216,antenna,0.44,302,168,317,236
1216,antenna,0.32,245,68,268,122
1217,antenna,0.62,269,174,290,245
1217,antenna,0.55,170,98,200,172
1217,antenna,0.49,214,128,241,201
1217,antenna,0.42,301,168,317,236
1218,antenna,0.61,269,174,290,246
1218,antenna,0.53,171,97,201,172
1218,antenna,0.48,213,128,242,202
1218,antenna,0.40,300,168,317,236
1218,antenna,0.32,245,69,270,125
1219,antenna,0.61,269,174,289,246
1219,antenna,0.56,171,98,201,170
1219,antenna,0.49,213,130,241,201
1219,antenna,0.44,300,169,317,237
1219,antenna,0.33,245,69,269,128
1219,antenna,0.30,317,103,333,188
1220,antenna,0.57,268,174,289,247
1220,antenna,0.53,171,96,202,171
1220,antenna,0.49,213,130,241,202
1220,antenna,0.42,300,168,316,238
1220,antenna,0.31,245,69,270,131
1221,antenna,0.53,268,174,288,248
1221,antenna,0.52,172,97,202,171
1221,antenna,0.49,213,129,241,202
1221,antenna,0.42,300,168,315,238
1221,antenna,0.34,245,69,270,130
1222,antenna,0.52,172,97,202,171
1222,antenna,0.50,267,175,288,248
1222,antenna,0.50,213,129,241,201
1222,antenna,0.44,299,169,315,239
1222,antenna,0.37,246,69,269,123
